dataset,scenario,branch,llm_version,part0_model,metric,part2_n_runs,part2_mean,part2_std,part0_value,delta_part2_minus_part0,part2_better
Temperature,S1,ChalDL,Grok43,Auto-ARIMA,mae,1,4.463716490497328,,3.3118822669750934,1.1518342235222345,False
Temperature,S1,ChalDL,Grok43,Auto-ARIMA,rmse,1,5.434839456794198,,4.023051673658998,1.4117877831352006,False
Temperature,S1,ChalDL,Grok43,Auto-ARIMA,smape,1,37.99222669521468,,30.57586394732023,7.416362747894453,False
Temperature,S1,ChalDL,Grok43,Auto-ARIMA,mase,1,1.420768840096257,,1.520411477305658,-0.09964263720940103,True
Temperature,S1,ChalDL,Grok43,Auto-ARIMA,r2,1,-0.7538867300892118,,0.0389647345253003,-0.7928514646145121,False
Temperature,S1,ChalDL,KimiK26,Naive (Flat),mae,2,4.048582885951212,0.9218536753066183,3.982191780821917,0.06639110512929447,False
Temperature,S1,ChalDL,KimiK26,Naive (Flat),rmse,2,4.950152037621143,1.0351591696905655,4.876516272802143,0.07363576481899958,False
Temperature,S1,ChalDL,KimiK26,Naive (Flat),smape,2,35.524959478510894,5.499561710398995,35.03735616191878,0.4876033165921143,False
Temperature,S1,ChalDL,KimiK26,Naive (Flat),mase,2,1.2886348008776842,0.29341939161954494,1.8281356643525373,-0.539500863474853,True
Temperature,S1,ChalDL,KimiK26,Naive (Flat),r2,2,-0.4868208892109187,0.6085324892905414,-0.4120414919709421,-0.07477939723997662,False
Temperature,S1,ChalDL,KimiK26,Naive (Seasonal),mae,2,4.048582885951212,0.9218536753066183,2.954246575342466,1.0943363106087456,False
Temperature,S1,ChalDL,KimiK26,Naive (Seasonal),rmse,2,4.950152037621143,1.0351591696905655,3.716483092298748,1.2336689453223948,False
Temperature,S1,ChalDL,KimiK26,Naive (Seasonal),smape,2,35.524959478510894,5.499561710398995,27.787874877830664,7.73708460068023,False
Temperature,S1,ChalDL,KimiK26,Naive (Seasonal),mase,2,1.2886348008776842,0.29341939161954494,1.3562288867363892,-0.06759408585870497,True
Temperature,S1,ChalDL,KimiK26,Naive (Seasonal),r2,2,-0.4868208892109187,0.6085324892905414,0.179851631015888,-0.6666725202268067,False
Temperature,S1,ChalDL,KimiK26,Auto-ARIMA,mae,2,4.048582885951212,0.9218536753066183,3.3118822669750934,0.7367006189761183,False
Temperature,S1,ChalDL,KimiK26,Auto-ARIMA,rmse,2,4.950152037621143,1.0351591696905655,4.023051673658998,0.9271003639621451,False
Temperature,S1,ChalDL,KimiK26,Auto-ARIMA,smape,2,35.524959478510894,5.499561710398995,30.57586394732023,4.949095531190665,False
Temperature,S1,ChalDL,KimiK26,Auto-ARIMA,mase,2,1.2886348008776842,0.29341939161954494,1.520411477305658,-0.23177667642797384,True
Temperature,S1,ChalDL,KimiK26,Auto-ARIMA,r2,2,-0.4868208892109187,0.6085324892905414,0.0389647345253003,-0.525785623736219,False
Temperature,S1,ChalML,ClaudeOpus47,Naive (Flat),mae,2,4.244621411676276,0.0,3.982191780821917,0.26242963085435855,False
Temperature,S1,ChalML,ClaudeOpus47,Naive (Flat),rmse,2,5.177505353843218,0.0,4.876516272802143,0.3009890810410747,False
Temperature,S1,ChalML,ClaudeOpus47,Naive (Flat),smape,2,36.67533204928977,0.0,35.03735616191878,1.6379758873709918,False
Temperature,S1,ChalML,ClaudeOpus47,Naive (Flat),mase,2,1.3510324530138638,0.0,1.8281356643525373,-0.4771032113386735,True
Temperature,S1,ChalML,ClaudeOpus47,Naive (Flat),r2,2,-0.591729319878717,0.0,-0.4120414919709421,-0.17968782790777493,False
Temperature,S1,ChalML,ClaudeOpus47,Naive (Seasonal),mae,2,4.244621411676276,0.0,2.954246575342466,1.2903748363338097,False
Temperature,S1,ChalML,ClaudeOpus47,Naive (Seasonal),rmse,2,5.177505353843218,0.0,3.716483092298748,1.46102226154447,False
Temperature,S1,ChalML,ClaudeOpus47,Naive (Seasonal),smape,2,36.67533204928977,0.0,27.787874877830664,8.887457171459108,False
Temperature,S1,ChalML,ClaudeOpus47,Naive (Seasonal),mase,2,1.3510324530138638,0.0,1.3562288867363892,-0.005196433722525429,True
Temperature,S1,ChalML,ClaudeOpus47,Naive (Seasonal),r2,2,-0.591729319878717,0.0,0.179851631015888,-0.771580950894605,False
Temperature,S1,ChalML,ClaudeOpus47,Auto-ARIMA,mae,2,4.244621411676276,0.0,3.3118822669750934,0.9327391447011824,False
Temperature,S1,ChalML,ClaudeOpus47,Auto-ARIMA,rmse,2,5.177505353843218,0.0,4.023051673658998,1.1544536801842202,False
Temperature,S1,ChalML,ClaudeOpus47,Auto-ARIMA,smape,2,36.67533204928977,0.0,30.57586394732023,6.099468101969542,False
Temperature,S1,ChalML,ClaudeOpus47,Auto-ARIMA,mase,2,1.3510324530138638,0.0,1.520411477305658,-0.1693790242917943,True
Temperature,S1,ChalML,ClaudeOpus47,Auto-ARIMA,r2,2,-0.591729319878717,0.0,0.0389647345253003,-0.6306940544040173,False
Temperature,S1,ChalML,DeepSeekV4Pro,Naive (Flat),mae,2,4.240482330479453,0.005853572808977888,3.982191780821917,0.2582905496575356,False
Temperature,S1,ChalML,DeepSeekV4Pro,Naive (Flat),rmse,2,5.1806405310945,0.004433767870791871,4.876516272802143,0.3041242582923571,False
Temperature,S1,ChalML,DeepSeekV4Pro,Naive (Flat),smape,2,36.6443963505572,0.043749854579172825,35.03735616191878,1.6070401886384218,False
Temperature,S1,ChalML,DeepSeekV4Pro,Naive (Flat),mase,2,1.3497150132518194,0.0018631501055085028,1.8281356643525373,-0.47842065110071785,True
Temperature,S1,ChalML,DeepSeekV4Pro,Naive (Flat),r2,2,-0.5936581929685429,0.002727812463682865,-0.4120414919709421,-0.18161670099760086,False
Temperature,S1,ChalML,DeepSeekV4Pro,Naive (Seasonal),mae,2,4.240482330479453,0.005853572808977888,2.954246575342466,1.2862357551369867,False
Temperature,S1,ChalML,DeepSeekV4Pro,Naive (Seasonal),rmse,2,5.1806405310945,0.004433767870791871,3.716483092298748,1.4641574387957523,False
Temperature,S1,ChalML,DeepSeekV4Pro,Naive (Seasonal),smape,2,36.6443963505572,0.043749854579172825,27.787874877830664,8.856521472726538,False
Temperature,S1,ChalML,DeepSeekV4Pro,Naive (Seasonal),mase,2,1.3497150132518194,0.0018631501055085028,1.3562288867363892,-0.0065138734845697766,True
Temperature,S1,ChalML,DeepSeekV4Pro,Naive (Seasonal),r2,2,-0.5936581929685429,0.002727812463682865,0.179851631015888,-0.7735098239844309,False
Temperature,S1,ChalML,DeepSeekV4Pro,Auto-ARIMA,mae,2,4.240482330479453,0.005853572808977888,3.3118822669750934,0.9286000635043594,False
Temperature,S1,ChalML,DeepSeekV4Pro,Auto-ARIMA,rmse,2,5.1806405310945,0.004433767870791871,4.023051673658998,1.1575888574355027,False
Temperature,S1,ChalML,DeepSeekV4Pro,Auto-ARIMA,smape,2,36.6443963505572,0.043749854579172825,30.57586394732023,6.068532403236972,False
Temperature,S1,ChalML,DeepSeekV4Pro,Auto-ARIMA,mase,2,1.3497150132518194,0.0018631501055085028,1.520411477305658,-0.17069646405383865,True
Temperature,S1,ChalML,DeepSeekV4Pro,Auto-ARIMA,r2,2,-0.5936581929685429,0.002727812463682865,0.0389647345253003,-0.6326229274938432,False
Temperature,S1,ChalML,Gemini31Pro,Naive (Flat),mae,1,4.244621411676276,,3.982191780821917,0.26242963085435855,False
Temperature,S1,ChalML,Gemini31Pro,Naive (Flat),rmse,1,5.177505353843218,,4.876516272802143,0.3009890810410747,False
Temperature,S1,ChalML,Gemini31Pro,Naive (Flat),smape,1,36.67533204928977,,35.03735616191878,1.6379758873709918,False
Temperature,S1,ChalML,Gemini31Pro,Naive (Flat),mase,1,1.3510324530138638,,1.8281356643525373,-0.4771032113386735,True
Temperature,S1,ChalML,Gemini31Pro,Naive (Flat),r2,1,-0.591729319878717,,-0.4120414919709421,-0.17968782790777493,False
Temperature,S1,ChalML,Gemini31Pro,Naive (Seasonal),mae,1,4.244621411676276,,2.954246575342466,1.2903748363338097,False
Temperature,S1,ChalML,Gemini31Pro,Naive (Seasonal),rmse,1,5.177505353843218,,3.716483092298748,1.46102226154447,False
Temperature,S1,ChalML,Gemini31Pro,Naive (Seasonal),smape,1,36.67533204928977,,27.787874877830664,8.887457171459108,False
Temperature,S1,ChalML,Gemini31Pro,Naive (Seasonal),mase,1,1.3510324530138638,,1.3562288867363892,-0.005196433722525429,True
Temperature,S1,ChalML,Gemini31Pro,Naive (Seasonal),r2,1,-0.591729319878717,,0.179851631015888,-0.771580950894605,False
Temperature,S1,ChalML,Gemini31Pro,Auto-ARIMA,mae,1,4.244621411676276,,3.3118822669750934,0.9327391447011824,False
Temperature,S1,ChalML,Gemini31Pro,Auto-ARIMA,rmse,1,5.177505353843218,,4.023051673658998,1.1544536801842202,False
Temperature,S1,ChalML,Gemini31Pro,Auto-ARIMA,smape,1,36.67533204928977,,30.57586394732023,6.099468101969542,False
Temperature,S1,ChalML,Gemini31Pro,Auto-ARIMA,mase,1,1.3510324530138638,,1.520411477305658,-0.1693790242917943,True
Temperature,S1,ChalML,Gemini31Pro,Auto-ARIMA,r2,1,-0.591729319878717,,0.0389647345253003,-0.6306940544040173,False
Temperature,S1,ChalML,Grok43,Naive (Flat),mae,3,4.228987398869261,0.027078921681715367,3.982191780821917,0.24679561804734407,False
Temperature,S1,ChalML,Grok43,Naive (Flat),rmse,3,5.160538619658236,0.02938727156154058,4.876516272802143,0.2840223468560925,False
Temperature,S1,ChalML,Grok43,Naive (Flat),smape,3,36.5780281999751,0.16853531480880551,35.03735616191878,1.5406720380563215,False
Temperature,S1,ChalML,Grok43,Naive (Flat),mase,3,1.34605625923248,0.008619025923956311,1.8281356643525373,-0.4820794051200572,True
Temperature,S1,ChalML,Grok43,Naive (Flat),r2,3,-0.5813483755083309,0.01798033901401592,-0.4120414919709421,-0.16930688353738876,False
Temperature,S1,ChalML,Grok43,Naive (Seasonal),mae,3,4.228987398869261,0.027078921681715367,2.954246575342466,1.2747408235267952,False
Temperature,S1,ChalML,Grok43,Naive (Seasonal),rmse,3,5.160538619658236,0.02938727156154058,3.716483092298748,1.4440555273594877,False
Temperature,S1,ChalML,Grok43,Naive (Seasonal),smape,3,36.5780281999751,0.16853531480880551,27.787874877830664,8.790153322144437,False
Temperature,S1,ChalML,Grok43,Naive (Seasonal),mase,3,1.34605625923248,0.008619025923956311,1.3562288867363892,-0.010172627503909126,True
Temperature,S1,ChalML,Grok43,Naive (Seasonal),r2,3,-0.5813483755083309,0.01798033901401592,0.179851631015888,-0.7612000065242188,False
Temperature,S1,ChalML,Grok43,Auto-ARIMA,mae,3,4.228987398869261,0.027078921681715367,3.3118822669750934,0.9171051318941679,False
Temperature,S1,ChalML,Grok43,Auto-ARIMA,rmse,3,5.160538619658236,0.02938727156154058,4.023051673658998,1.137486945999238,False
Temperature,S1,ChalML,Grok43,Auto-ARIMA,smape,3,36.5780281999751,0.16853531480880551,30.57586394732023,6.002164252654872,False
Temperature,S1,ChalML,Grok43,Auto-ARIMA,mase,3,1.34605625923248,0.008619025923956311,1.520411477305658,-0.174355218073178,True
Temperature,S1,ChalML,Grok43,Auto-ARIMA,r2,3,-0.5813483755083309,0.01798033901401592,0.0389647345253003,-0.6203131100336311,False
Temperature,S1,ChalML,KimiK26,Naive (Flat),mae,1,0.0,,3.982191780821917,-3.982191780821917,True
Temperature,S1,ChalML,KimiK26,Naive (Flat),rmse,1,0.0,,4.876516272802143,-4.876516272802143,True
Temperature,S1,ChalML,KimiK26,Naive (Flat),smape,1,0.0,,35.03735616191878,-35.03735616191878,True
Temperature,S1,ChalML,KimiK26,Naive (Flat),mase,1,0.0,,1.8281356643525373,-1.8281356643525373,True
Temperature,S1,ChalML,KimiK26,Naive (Flat),r2,1,1.0,,-0.4120414919709421,1.412041491970942,True
Temperature,S1,ChalML,KimiK26,Naive (Seasonal),mae,1,0.0,,2.954246575342466,-2.954246575342466,True
Temperature,S1,ChalML,KimiK26,Naive (Seasonal),rmse,1,0.0,,3.716483092298748,-3.716483092298748,True
Temperature,S1,ChalML,KimiK26,Naive (Seasonal),smape,1,0.0,,27.787874877830664,-27.787874877830664,True
Temperature,S1,ChalML,KimiK26,Naive (Seasonal),mase,1,0.0,,1.3562288867363892,-1.3562288867363892,True
Temperature,S1,ChalML,KimiK26,Naive (Seasonal),r2,1,1.0,,0.179851631015888,0.820148368984112,True
Temperature,S1,ChalML,KimiK26,Auto-ARIMA,mae,1,0.0,,3.3118822669750934,-3.3118822669750934,True
Temperature,S1,ChalML,KimiK26,Auto-ARIMA,rmse,1,0.0,,4.023051673658998,-4.023051673658998,True
Temperature,S1,ChalML,KimiK26,Auto-ARIMA,smape,1,0.0,,30.57586394732023,-30.57586394732023,True
Temperature,S1,ChalML,KimiK26,Auto-ARIMA,mase,1,0.0,,1.520411477305658,-1.520411477305658,True
Temperature,S1,ChalML,KimiK26,Auto-ARIMA,r2,1,1.0,,0.0389647345253003,0.9610352654746998,True
Temperature,S2,ChalML,ClaudeOpus47,Naive (Flat),mae,2,1.740044977299926,0.0,1.952739726027397,-0.21269474872747107,True
Temperature,S2,ChalML,ClaudeOpus47,Naive (Flat),rmse,2,2.2134593269486724,0.0,2.4809051596058453,-0.2674458326571729,True
Temperature,S2,ChalML,ClaudeOpus47,Naive (Flat),smape,2,17.407433034772374,0.0,19.986485340440968,-2.5790523056685934,True
Temperature,S2,ChalML,ClaudeOpus47,Naive (Flat),mase,2,0.553843795719717,0.0,0.8964593703249201,-0.3426155746052031,True
Temperature,S2,ChalML,ClaudeOpus47,Naive (Flat),r2,2,0.7090815969079716,0.0,0.6345327818839104,0.07454881502406119,True
Temperature,S2,ChalML,ClaudeOpus47,Naive (Seasonal),mae,2,1.740044977299926,0.0,2.9654794520547947,-1.2254344747548687,True
Temperature,S2,ChalML,ClaudeOpus47,Naive (Seasonal),rmse,2,2.2134593269486724,0.0,3.727884559327345,-1.5144252323786724,True
Temperature,S2,ChalML,ClaudeOpus47,Naive (Seasonal),smape,2,17.407433034772374,0.0,29.02650974591084,-11.619076711138465,True
Temperature,S2,ChalML,ClaudeOpus47,Naive (Seasonal),mase,2,0.553843795719717,0.0,1.361385650564284,-0.8075418548445671,True
Temperature,S2,ChalML,ClaudeOpus47,Naive (Seasonal),r2,2,0.7090815969079716,0.0,0.1748117921452554,0.5342698047627161,True
Temperature,S2,ChalML,ClaudeOpus47,Auto-ARIMA,mae,2,1.740044977299926,0.0,1.7332891814901843,0.006755795809741727,False
Temperature,S2,ChalML,ClaudeOpus47,Auto-ARIMA,rmse,2,2.2134593269486724,0.0,2.206788322702054,0.006671004246618484,False
Temperature,S2,ChalML,ClaudeOpus47,Auto-ARIMA,smape,2,17.407433034772374,0.0,17.369966591434462,0.03746644333791238,False
Temperature,S2,ChalML,ClaudeOpus47,Auto-ARIMA,mase,2,0.553843795719717,0.0,0.7957145069152377,-0.24187071119552073,True
Temperature,S2,ChalML,ClaudeOpus47,Auto-ARIMA,r2,2,0.7090815969079716,0.0,0.7108325153691734,-0.0017509184612017892,False
Temperature,S2,ChalML,DeepSeekV4Pro,Naive (Flat),mae,1,1.740044977299926,,1.952739726027397,-0.21269474872747107,True
Temperature,S2,ChalML,DeepSeekV4Pro,Naive (Flat),rmse,1,2.2134593269486724,,2.4809051596058453,-0.2674458326571729,True
Temperature,S2,ChalML,DeepSeekV4Pro,Naive (Flat),smape,1,17.407433034772374,,19.986485340440968,-2.5790523056685934,True
Temperature,S2,ChalML,DeepSeekV4Pro,Naive (Flat),mase,1,0.553843795719717,,0.8964593703249201,-0.3426155746052031,True
Temperature,S2,ChalML,DeepSeekV4Pro,Naive (Flat),r2,1,0.7090815969079716,,0.6345327818839104,0.07454881502406119,True
Temperature,S2,ChalML,DeepSeekV4Pro,Naive (Seasonal),mae,1,1.740044977299926,,2.9654794520547947,-1.2254344747548687,True
Temperature,S2,ChalML,DeepSeekV4Pro,Naive (Seasonal),rmse,1,2.2134593269486724,,3.727884559327345,-1.5144252323786724,True
Temperature,S2,ChalML,DeepSeekV4Pro,Naive (Seasonal),smape,1,17.407433034772374,,29.02650974591084,-11.619076711138465,True
Temperature,S2,ChalML,DeepSeekV4Pro,Naive (Seasonal),mase,1,0.553843795719717,,1.361385650564284,-0.8075418548445671,True
Temperature,S2,ChalML,DeepSeekV4Pro,Naive (Seasonal),r2,1,0.7090815969079716,,0.1748117921452554,0.5342698047627161,True
Temperature,S2,ChalML,DeepSeekV4Pro,Auto-ARIMA,mae,1,1.740044977299926,,1.7332891814901843,0.006755795809741727,False
Temperature,S2,ChalML,DeepSeekV4Pro,Auto-ARIMA,rmse,1,2.2134593269486724,,2.206788322702054,0.006671004246618484,False
Temperature,S2,ChalML,DeepSeekV4Pro,Auto-ARIMA,smape,1,17.407433034772374,,17.369966591434462,0.03746644333791238,False
Temperature,S2,ChalML,DeepSeekV4Pro,Auto-ARIMA,mase,1,0.553843795719717,,0.7957145069152377,-0.24187071119552073,True
Temperature,S2,ChalML,DeepSeekV4Pro,Auto-ARIMA,r2,1,0.7090815969079716,,0.7108325153691734,-0.0017509184612017892,False
Temperature,S2,ChalML,GPT55,Naive (Flat),mae,3,1.7400449772999262,0.0,1.952739726027397,-0.21269474872747085,True
Temperature,S2,ChalML,GPT55,Naive (Flat),rmse,3,2.2134593269486724,0.0,2.4809051596058453,-0.2674458326571729,True
Temperature,S2,ChalML,GPT55,Naive (Flat),smape,3,17.407433034772374,0.0,19.986485340440968,-2.5790523056685934,True
Temperature,S2,ChalML,GPT55,Naive (Flat),mase,3,0.553843795719717,0.0,0.8964593703249201,-0.3426155746052031,True
Temperature,S2,ChalML,GPT55,Naive (Flat),r2,3,0.7090815969079717,0.0,0.6345327818839104,0.0745488150240613,True
Temperature,S2,ChalML,GPT55,Naive (Seasonal),mae,3,1.7400449772999262,0.0,2.9654794520547947,-1.2254344747548684,True
Temperature,S2,ChalML,GPT55,Naive (Seasonal),rmse,3,2.2134593269486724,0.0,3.727884559327345,-1.5144252323786724,True
Temperature,S2,ChalML,GPT55,Naive (Seasonal),smape,3,17.407433034772374,0.0,29.02650974591084,-11.619076711138465,True
Temperature,S2,ChalML,GPT55,Naive (Seasonal),mase,3,0.553843795719717,0.0,1.361385650564284,-0.8075418548445671,True
Temperature,S2,ChalML,GPT55,Naive (Seasonal),r2,3,0.7090815969079717,0.0,0.1748117921452554,0.5342698047627162,True
Temperature,S2,ChalML,GPT55,Auto-ARIMA,mae,3,1.7400449772999262,0.0,1.7332891814901843,0.006755795809741949,False
Temperature,S2,ChalML,GPT55,Auto-ARIMA,rmse,3,2.2134593269486724,0.0,2.206788322702054,0.006671004246618484,False
Temperature,S2,ChalML,GPT55,Auto-ARIMA,smape,3,17.407433034772374,0.0,17.369966591434462,0.03746644333791238,False
Temperature,S2,ChalML,GPT55,Auto-ARIMA,mase,3,0.553843795719717,0.0,0.7957145069152377,-0.24187071119552073,True
Temperature,S2,ChalML,GPT55,Auto-ARIMA,r2,3,0.7090815969079717,0.0,0.7108325153691734,-0.0017509184612016782,False
Temperature,S2,ChalML,Gemini31Pro,Naive (Flat),mae,2,1.740044977299926,0.0,1.952739726027397,-0.21269474872747107,True
Temperature,S2,ChalML,Gemini31Pro,Naive (Flat),rmse,2,2.2134593269486724,0.0,2.4809051596058453,-0.2674458326571729,True
Temperature,S2,ChalML,Gemini31Pro,Naive (Flat),smape,2,17.407433034772374,0.0,19.986485340440968,-2.5790523056685934,True
Temperature,S2,ChalML,Gemini31Pro,Naive (Flat),mase,2,0.553843795719717,0.0,0.8964593703249201,-0.3426155746052031,True
Temperature,S2,ChalML,Gemini31Pro,Naive (Flat),r2,2,0.7090815969079716,0.0,0.6345327818839104,0.07454881502406119,True
Temperature,S2,ChalML,Gemini31Pro,Naive (Seasonal),mae,2,1.740044977299926,0.0,2.9654794520547947,-1.2254344747548687,True
Temperature,S2,ChalML,Gemini31Pro,Naive (Seasonal),rmse,2,2.2134593269486724,0.0,3.727884559327345,-1.5144252323786724,True
Temperature,S2,ChalML,Gemini31Pro,Naive (Seasonal),smape,2,17.407433034772374,0.0,29.02650974591084,-11.619076711138465,True
Temperature,S2,ChalML,Gemini31Pro,Naive (Seasonal),mase,2,0.553843795719717,0.0,1.361385650564284,-0.8075418548445671,True
Temperature,S2,ChalML,Gemini31Pro,Naive (Seasonal),r2,2,0.7090815969079716,0.0,0.1748117921452554,0.5342698047627161,True
Temperature,S2,ChalML,Gemini31Pro,Auto-ARIMA,mae,2,1.740044977299926,0.0,1.7332891814901843,0.006755795809741727,False
Temperature,S2,ChalML,Gemini31Pro,Auto-ARIMA,rmse,2,2.2134593269486724,0.0,2.206788322702054,0.006671004246618484,False
Temperature,S2,ChalML,Gemini31Pro,Auto-ARIMA,smape,2,17.407433034772374,0.0,17.369966591434462,0.03746644333791238,False
Temperature,S2,ChalML,Gemini31Pro,Auto-ARIMA,mase,2,0.553843795719717,0.0,0.7957145069152377,-0.24187071119552073,True
Temperature,S2,ChalML,Gemini31Pro,Auto-ARIMA,r2,2,0.7090815969079716,0.0,0.7108325153691734,-0.0017509184612017892,False
Temperature,S2,ChalML,Grok43,Naive (Flat),mae,2,1.743478597724617,0.0015907810564822359,1.952739726027397,-0.2092611283027801,True
Temperature,S2,ChalML,Grok43,Naive (Flat),rmse,2,2.220202609052851,0.006765105708757562,2.4809051596058453,-0.2607025505529945,True
Temperature,S2,ChalML,Grok43,Naive (Flat),smape,2,17.439116751959983,0.008155820159740713,19.986485340440968,-2.5473685884809854,True
Temperature,S2,ChalML,Grok43,Naive (Flat),mase,2,0.5549366923941594,0.0005063341637573597,0.8964593703249201,-0.34152267793076063,True
Temperature,S2,ChalML,Grok43,Naive (Flat),r2,2,0.7073049779736977,0.0017837143007672824,0.6345327818839104,0.07277219608978736,True
Temperature,S2,ChalML,Grok43,Naive (Seasonal),mae,2,1.743478597724617,0.0015907810564822359,2.9654794520547947,-1.2220008543301777,True
Temperature,S2,ChalML,Grok43,Naive (Seasonal),rmse,2,2.220202609052851,0.006765105708757562,3.727884559327345,-1.507681950274494,True
Temperature,S2,ChalML,Grok43,Naive (Seasonal),smape,2,17.439116751959983,0.008155820159740713,29.02650974591084,-11.587392993950857,True
Temperature,S2,ChalML,Grok43,Naive (Seasonal),mase,2,0.5549366923941594,0.0005063341637573597,1.361385650564284,-0.8064489581701246,True
Temperature,S2,ChalML,Grok43,Naive (Seasonal),r2,2,0.7073049779736977,0.0017837143007672824,0.1748117921452554,0.5324931858284423,True
Temperature,S2,ChalML,Grok43,Auto-ARIMA,mae,2,1.743478597724617,0.0015907810564822359,1.7332891814901843,0.010189416234432702,False
Temperature,S2,ChalML,Grok43,Auto-ARIMA,rmse,2,2.220202609052851,0.006765105708757562,2.206788322702054,0.013414286350796889,False
Temperature,S2,ChalML,Grok43,Auto-ARIMA,smape,2,17.439116751959983,0.008155820159740713,17.369966591434462,0.06915016052552048,False
Temperature,S2,ChalML,Grok43,Auto-ARIMA,mase,2,0.5549366923941594,0.0005063341637573597,0.7957145069152377,-0.24077781452107827,True
Temperature,S2,ChalML,Grok43,Auto-ARIMA,r2,2,0.7073049779736977,0.0017837143007672824,0.7108325153691734,-0.0035275373954756217,False
Temperature,S2,ChalML,KimiK26,Naive (Flat),mae,3,1.7400449772999262,0.0,1.952739726027397,-0.21269474872747085,True
Temperature,S2,ChalML,KimiK26,Naive (Flat),rmse,3,2.2134593269486724,0.0,2.4809051596058453,-0.2674458326571729,True
Temperature,S2,ChalML,KimiK26,Naive (Flat),smape,3,17.407433034772374,0.0,19.986485340440968,-2.5790523056685934,True
Temperature,S2,ChalML,KimiK26,Naive (Flat),mase,3,0.553843795719717,0.0,0.8964593703249201,-0.3426155746052031,True
Temperature,S2,ChalML,KimiK26,Naive (Flat),r2,3,0.7090815969079717,0.0,0.6345327818839104,0.0745488150240613,True
Temperature,S2,ChalML,KimiK26,Naive (Seasonal),mae,3,1.7400449772999262,0.0,2.9654794520547947,-1.2254344747548684,True
Temperature,S2,ChalML,KimiK26,Naive (Seasonal),rmse,3,2.2134593269486724,0.0,3.727884559327345,-1.5144252323786724,True
Temperature,S2,ChalML,KimiK26,Naive (Seasonal),smape,3,17.407433034772374,0.0,29.02650974591084,-11.619076711138465,True
Temperature,S2,ChalML,KimiK26,Naive (Seasonal),mase,3,0.553843795719717,0.0,1.361385650564284,-0.8075418548445671,True
Temperature,S2,ChalML,KimiK26,Naive (Seasonal),r2,3,0.7090815969079717,0.0,0.1748117921452554,0.5342698047627162,True
Temperature,S2,ChalML,KimiK26,Auto-ARIMA,mae,3,1.7400449772999262,0.0,1.7332891814901843,0.006755795809741949,False
Temperature,S2,ChalML,KimiK26,Auto-ARIMA,rmse,3,2.2134593269486724,0.0,2.206788322702054,0.006671004246618484,False
Temperature,S2,ChalML,KimiK26,Auto-ARIMA,smape,3,17.407433034772374,0.0,17.369966591434462,0.03746644333791238,False
Temperature,S2,ChalML,KimiK26,Auto-ARIMA,mase,3,0.553843795719717,0.0,0.7957145069152377,-0.24187071119552073,True
Temperature,S2,ChalML,KimiK26,Auto-ARIMA,r2,3,0.7090815969079717,0.0,0.7108325153691734,-0.0017509184612016782,False
Temperature,S3,ChalML,ClaudeOpus47,Naive (Flat),mae,2,1.7442576367239355,0.0,1.952739726027397,-0.20848208930346157,True
Temperature,S3,ChalML,ClaudeOpus47,Naive (Flat),rmse,2,2.2198604482478164,0.0,2.4809051596058453,-0.261044711358029,True
Temperature,S3,ChalML,ClaudeOpus47,Naive (Flat),smape,2,17.46509941834919,0.0,19.986485340440968,-2.5213859220917776,True
Temperature,S3,ChalML,ClaudeOpus47,Naive (Flat),mase,2,0.5551846549020402,0.0,0.8964593703249201,-0.3412747154228799,True
Temperature,S3,ChalML,ClaudeOpus47,Naive (Flat),r2,2,0.7073965452558536,0.0,0.6345327818839104,0.07286376337194322,True
Temperature,S3,ChalML,ClaudeOpus47,Naive (Seasonal),mae,2,1.7442576367239355,0.0,2.9654794520547947,-1.2212218153308592,True
Temperature,S3,ChalML,ClaudeOpus47,Naive (Seasonal),rmse,2,2.2198604482478164,0.0,3.727884559327345,-1.5080241110795285,True
Temperature,S3,ChalML,ClaudeOpus47,Naive (Seasonal),smape,2,17.46509941834919,0.0,29.02650974591084,-11.56141032756165,True
Temperature,S3,ChalML,ClaudeOpus47,Naive (Seasonal),mase,2,0.5551846549020402,0.0,1.361385650564284,-0.8062009956622439,True
Temperature,S3,ChalML,ClaudeOpus47,Naive (Seasonal),r2,2,0.7073965452558536,0.0,0.1748117921452554,0.5325847531105982,True
Temperature,S3,ChalML,ClaudeOpus47,Auto-ARIMA,mae,2,1.7442576367239355,0.0,1.7332891814901843,0.010968455233751229,False
Temperature,S3,ChalML,ClaudeOpus47,Auto-ARIMA,rmse,2,2.2198604482478164,0.0,2.206788322702054,0.013072125545762425,False
Temperature,S3,ChalML,ClaudeOpus47,Auto-ARIMA,smape,2,17.46509941834919,0.0,17.369966591434462,0.09513282691472824,False
Temperature,S3,ChalML,ClaudeOpus47,Auto-ARIMA,mase,2,0.5551846549020402,0.0,0.7957145069152377,-0.24052985201319754,True
Temperature,S3,ChalML,ClaudeOpus47,Auto-ARIMA,r2,2,0.7073965452558536,0.0,0.7108325153691734,-0.003435970113319753,False
Temperature,S3,ChalML,GPT55,Naive (Flat),mae,3,1.7442576367239357,0.0,1.952739726027397,-0.20848208930346135,True
Temperature,S3,ChalML,GPT55,Naive (Flat),rmse,3,2.2198604482478164,0.0,2.4809051596058453,-0.261044711358029,True
Temperature,S3,ChalML,GPT55,Naive (Flat),smape,3,17.46509941834919,0.0,19.986485340440968,-2.5213859220917776,True
